Patch,Champion,Percentile,Effective Winrate
OB67,Ruckus,0.4,0.4868
OB67,Ruckus,0.5,0.4984
OB67,Ruckus,0.6,0.5109
OB67,Ruckus,0.7,0.5245
OB67,Ruckus,0.8,0.5427
OB67,Ruckus,0.9,0.5634
OB67,Ruckus,0.95,0.5859
OB67,Androxus,0.0,0.3942
OB67,Androxus,0.05,0.4137
OB67,Androxus,0.1,0.4306
OB67,Androxus,0.2,0.4471
OB67,Androxus,0.3,0.4593
OB67,Androxus,0.4,0.4704
OB67,Androxus,0.5,0.4821
OB67,Androxus,0.6,0.4965
OB67,Androxus,0.7,0.5116
OB67,Androxus,0.8,0.5308
OB67,Androxus,0.9,0.5528
OB67,Androxus,0.95,0.5845
OB67,Kinessa,0.0,0.3897
OB67,Kinessa,0.05,0.4080
OB67,Kinessa,0.1,0.4241
OB67,Kinessa,0.2,0.4430
OB67,Kinessa,0.3,0.4564
OB67,Kinessa,0.4,0.4705
OB67,Kinessa,0.5,0.4841
OB67,Kinessa,0.6,0.4984
OB67,Kinessa,0.7,0.5142
OB67,Kinessa,0.8,0.5387
OB67,Kinessa,0.9,0.5767
OB67,Kinessa,0.95,0.6127
OB67,Grover,0.0,0.4130
OB67,Grover,0.05,0.4336
OB67,Grover,0.1,0.4516
OB67,Grover,0.2,0.4661
OB67,Grover,0.3,0.4774
OB67,Grover,0.4,0.4896
OB67,Grover,0.5,0.5015
OB67,Grover,0.6,0.5122
OB67,Grover,0.7,0.5261
OB67,Grover,0.8,0.5417
OB67,Grover,0.9,0.5558
OB67,Grover,0.95,0.5749
OB67,Ying,0.0,0.4107
OB67,Ying,0.05,0.4336
OB67,Ying,0.1,0.4502
OB67,Ying,0.2,0.4654
OB67,Ying,0.3,0.4783
OB67,Ying,0.4,0.4906
OB67,Ying,0.5,0.5018
OB67,Ying,0.6,0.5125
OB67,Ying,0.7,0.5266
OB67,Ying,0.8,0.5457
OB67,Ying,0.9,0.5654
OB67,Ying,0.95,0.5847
OB67,Drogoz,0.0,0.4134
OB67,Drogoz,0.05,0.4343
OB67,Drogoz,0.1,0.4527
OB67,Drogoz,0.2,0.4704
OB67,Drogoz,0.3,0.4843
OB67,Drogoz,0.4,0.4973
OB67,Drogoz,0.5,0.5109
OB67,Drogoz,0.6,0.5249
OB67,Drogoz,0.7,0.5403
OB67,Drogoz,0.8,0.5576
OB67,Drogoz,0.9,0.5752
OB67,Drogoz,0.95,0.5945
OB67,Bomb King,0.0,0.4311
OB67,Bomb King,0.05,0.4534
OB67,Bomb King,0.1,0.4708
OB67,Bomb King,0.2,0.4875
OB67,Bomb King,0.3,0.5012
OB67,Bomb King,0.4,0.5139
OB67,Bomb King,0.5,0.5264
OB67,Bomb King,0.6,0.5406
OB67,Bomb King,0.7,0.5545
OB67,Bomb King,0.8,0.5716
OB67,Bomb King,0.9,0.5901
OB67,Bomb King,0.95,0.6122
OB67,Viktor,0.0,0.4028
OB67,Viktor,0.05,0.4210
OB67,Viktor,0.1,0.4360
OB67,Viktor,0.2,0.4507
OB67,Viktor,0.3,0.4628
OB67,Viktor,0.4,0.4734
OB67,Viktor,0.5,0.4846
OB67,Viktor,0.6,0.4968
OB67,Viktor,0.7,0.5109
OB67,Viktor,0.8,0.5279
OB67,Viktor,0.9,0.5456
OB67,Viktor,0.95,0.5681
OB67,Makoa,0.0,0.4151
OB67,Makoa,0.05,0.4350
OB67,Makoa,0.1,0.4508
OB67,Makoa,0.2,0.4658
OB67,Makoa,0.3,0.4778
OB67,Makoa,0.4,0.4893
OB67,Makoa,0.5,0.5000
OB67,Makoa,0.6,0.5117
OB67,Makoa,0.7,0.5248
OB67,Makoa,0.8,0.5411
OB67,Makoa,0.9,0.5590
OB67,Makoa,0.95,0.5792
OB67,Mal'Damba,0.0,0.4077
OB67,Mal'Damba,0.05,0.4271
OB67,Mal'Damba,0.1,0.4428
OB67,Mal'Damba,0.2,0.4583
OB67,Mal'Damba,0.3,0.4698
OB67,Mal'Damba,0.4,0.4805
OB67,Mal'Damba,0.5,0.4912
OB67,Mal'Damba,0.6,0.5029
OB67,Mal'Damba,0.7,0.5161
OB67,Mal'Damba,0.8,0.5330
OB67,Mal'Damba,0.9,0.5528
OB67,Mal'Damba,0.95,0.5757
OB67,Sha Lin,0.0,0.4015
OB67,Sha Lin,0.05,0.4225
OB67,Sha Lin,0.1,0.4394
OB67,Sha Lin,0.2,0.4543
OB67,Sha Lin,0.3,0.4664
OB67,Sha Lin,0.4,0.4784
OB67,Sha Lin,0.5,0.4904
OB67,Sha Lin,0.6,0.5040
OB67,Sha Lin,0.7,0.5201
OB67,Sha Lin,0.8,0.5391
OB67,Sha Lin,0.9,0.5610
OB67,Sha Lin,0.95,0.5862
OB67,Tyra,0.0,0.4220
OB67,Tyra,0.05,0.4428
OB67,Tyra,0.1,0.4588
OB67,Tyra,0.2,0.4745
OB67,Tyra,0.3,0.4871
OB67,Tyra,0.4,0.4981
OB67,Tyra,0.5,0.5086
OB67,Tyra,0.6,0.5201
OB67,Tyra,0.7,0.5331
OB67,Tyra,0.8,0.5493
OB67,Tyra,0.9,0.5657
OB67,Tyra,0.95,0.5859
OB67,Torvald,0.0,0.4254
OB67,Torvald,0.05,0.4471
OB67,Torvald,0.1,0.4653
OB67,Torvald,0.2,0.4819
OB67,Torvald,0.3,0.4965
OB67,Torvald,0.4,0.5097
OB67,Torvald,0.5,0.5216
OB67,Torvald,0.6,0.5346
OB67,Torvald,0.7,0.5490
OB67,Torvald,0.8,0.5652
OB67,Torvald,0.9,0.5810
OB67,Torvald,0.95,0.5979
OB67,Maeve,0.0,0.4081
OB67,Maeve,0.05,0.4261
OB67,Maeve,0.1,0.4424
OB67,Maeve,0.2,0.4584
OB67,Maeve,0.3,0.4720
OB67,Maeve,0.4,0.4853
OB67,Maeve,0.5,0.4993
OB67,Maeve,0.6,0.5129
OB67,Maeve,0.7,0.5276
OB67,Maeve,0.8,0.5465
OB67,Maeve,0.9,0.5681
OB67,Maeve,0.95,0.5884
OB67,Inara,0.0,0.4287
OB67,Inara,0.05,0.4498
OB67,Inara,0.1,0.4666
OB67,Inara,0.2,0.4812
OB67,Inara,0.3,0.4931
OB67,Inara,0.4,0.5040
OB67,Inara,0.5,0.5147
OB67,Inara,0.6,0.5261
OB67,Inara,0.7,0.5385
OB67,Inara,0.8,0.5532
OB67,Inara,0.9,0.5681
OB67,Inara,0.95,0.5852
OB67,Lex,0.0,0.4134
OB67,Lex,0.05,0.4345
OB67,Lex,0.1,0.4524
OB67,Lex,0.2,0.4679
OB67,Lex,0.3,0.4802
OB67,Lex,0.4,0.4927
OB67,Lex,0.5,0.5045
OB67,Lex,0.6,0.5172
OB67,Lex,0.7,0.5318
OB67,Lex,0.8,0.5498
OB67,Lex,0.9,0.5683
OB67,Lex,0.95,0.5913
OB67,Seris,0.0,0.4201
OB67,Seris,0.05,0.4402
OB67,Seris,0.1,0.4559
OB67,Seris,0.2,0.4705
OB67,Seris,0.3,0.4825
OB67,Seris,0.4,0.4934
OB67,Seris,0.5,0.5042
OB67,Seris,0.6,0.5150
OB67,Seris,0.7,0.5265
OB67,Seris,0.8,0.5414
OB67,Seris,0.9,0.5586
OB67,Seris,0.95,0.5770
OB67,Willo,0.0,0.4170
OB67,Willo,0.05,0.4371
OB67,Willo,0.1,0.4546
OB67,Willo,0.2,0.4705
OB67,Willo,0.3,0.4846
OB67,Willo,0.4,0.4966
OB67,Willo,0.5,0.5075
OB67,Willo,0.6,0.5199
OB67,Willo,0.7,0.5340
OB67,Willo,0.8,0.5503
OB67,Willo,0.9,0.5680
OB67,Willo,0.95,0.5857
OB67,Ash,0.0,0.4142
OB67,Ash,0.05,0.4320
OB67,Ash,0.1,0.4469
OB67,Ash,0.2,0.4606
OB67,Ash,0.3,0.4718
OB67,Ash,0.4,0.4816
OB67,Ash,0.5,0.4915
OB67,Ash,0.6,0.5022
OB67,Ash,0.7,0.5136
OB67,Ash,0.8,0.5287
OB67,Ash,0.9,0.5457
OB67,Ash,0.95,0.5657
OB67,Lian,0.0,0.4078
OB67,Lian,0.05,0.4265
OB67,Lian,0.1,0.4411
OB67,Lian,0.2,0.4555
OB67,Lian,0.3,0.4682
OB67,Lian,0.4,0.4793
OB67,Lian,0.5,0.4903
OB67,Lian,0.6,0.5023
OB67,Lian,0.7,0.5151
OB67,Lian,0.8,0.5321
OB67,Lian,0.9,0.5561
OB67,Lian,0.95,0.5847
OB67,Zhin,0.0,0.4264
OB67,Zhin,0.05,0.4468
OB67,Zhin,0.1,0.4628
OB67,Zhin,0.2,0.4790
OB67,Zhin,0.3,0.4927
OB67,Zhin,0.4,0.5044
OB67,Zhin,0.5,0.5163
OB67,Zhin,0.6,0.5292
OB67,Zhin,0.7,0.5426
OB67,Zhin,0.8,0.5589
OB67,Zhin,0.9,0.5754
OB67,Zhin,0.95,0.5943
OB67,Jenos,0.0,0.4130
OB67,Jenos,0.05,0.4323
OB67,Jenos,0.1,0.4478
OB67,Jenos,0.2,0.4623
OB67,Jenos,0.3,0.4748
OB67,Jenos,0.4,0.4858
OB67,Jenos,0.5,0.4972
OB67,Jenos,0.6,0.5095
OB67,Jenos,0.7,0.5226
OB67,Jenos,0.8,0.5397
OB67,Jenos,0.9,0.5580
OB67,Jenos,0.95,0.5803
OB67,Strix,0.0,0.3943
OB67,Strix,0.05,0.4160
OB67,Strix,0.1,0.4322
OB67,Strix,0.2,0.4471
OB67,Strix,0.3,0.4596
OB67,Strix,0.4,0.4721
OB67,Strix,0.5,0.4855
OB67,Strix,0.6,0.4984
OB67,Strix,0.7,0.5135
OB67,Strix,0.8,0.5346
OB67,Strix,0.9,0.5551
OB67,Strix,0.95,0.5816
OB67,Talus,0.0,0.4198
OB67,Talus,0.05,0.4398
OB67,Talus,0.1,0.4561
OB67,Talus,0.2,0.4711
OB67,Talus,0.3,0.4850
OB67,Talus,0.4,0.4982
OB67,Talus,0.5,0.5106
OB67,Talus,0.6,0.5227
OB67,Talus,0.7,0.5378
OB67,Talus,0.8,0.5568
OB67,Talus,0.9,0.5790
OB67,Talus,0.95,0.5985
OB67,Terminus,0.0,0.4414
OB67,Terminus,0.05,0.4612
OB67,Terminus,0.1,0.4761
OB67,Terminus,0.2,0.4907
OB67,Terminus,0.3,0.5034
OB67,Terminus,0.4,0.5144
OB67,Terminus,0.5,0.5255
OB67,Terminus,0.6,0.5390
OB67,Terminus,0.7,0.5531
OB67,Terminus,0.8,0.5672
OB67,Terminus,0.9,0.5803
OB67,Terminus,0.95,0.5953
OB67,Vivian,0.0,0.4052
OB67,Vivian,0.05,0.4211
OB67,Vivian,0.1,0.4378
OB67,Vivian,0.2,0.4543
OB67,Vivian,0.3,0.4670
OB67,Vivian,0.4,0.4781
OB67,Vivian,0.5,0.4888
OB67,Vivian,0.6,0.5016
OB67,Vivian,0.7,0.5151
OB67,Vivian,0.8,0.5311
OB67,Vivian,0.9,0.5493
OB67,Vivian,0.95,0.5708
OB67,Moji,0.0,0.4315
OB67,Moji,0.05,0.4543
OB67,Moji,0.1,0.4718
OB67,Moji,0.2,0.4866
OB67,Moji,0.3,0.4998
OB67,Moji,0.4,0.5126
OB67,Moji,0.5,0.5253
OB67,Moji,0.6,0.5388
OB67,Moji,0.7,0.5551
OB67,Moji,0.8,0.5747
OB67,Moji,0.9,0.5944
OB67,Moji,0.95,0.6122
OB68,Pip,0.0,0.4300
OB68,Pip,0.05,0.4487
OB68,Pip,0.1,0.4655
OB68,Pip,0.2,0.4813
OB68,Pip,0.3,0.4952
OB68,Pip,0.4,0.5067
OB68,Pip,0.5,0.5201
OB68,Pip,0.6,0.5339
OB68,Pip,0.7,0.5484
OB68,Pip,0.8,0.5644
OB68,Pip,0.9,0.5807
OB68,Pip,0.95,0.5977
OB68,Skye,0.0,0.4097
OB68,Skye,0.05,0.4265
OB68,Skye,0.1,0.4412
OB68,Skye,0.2,0.4542
OB68,Skye,0.3,0.4647
OB68,Skye,0.4,0.4742
OB68,Skye,0.5,0.4839
OB68,Skye,0.6,0.4945
OB68,Skye,0.7,0.5076
OB68,Skye,0.8,0.5235
OB68,Skye,0.9,0.5438
OB68,Skye,0.95,0.5631
OB68,Fernando,0.0,0.4308
OB68,Fernando,0.05,0.4487
OB68,Fernando,0.1,0.4635
OB68,Fernando,0.2,0.4776
OB68,Fernando,0.3,0.4895
OB68,Fernando,0.4,0.5002
OB68,Fernando,0.5,0.5106
OB68,Fernando,0.6,0.5215
OB68,Fernando,0.7,0.5341
OB68,Fernando,0.8,0.5489
OB68,Fernando,0.9,0.5649
OB68,Fernando,0.95,0.5824
OB68,Barik,0.0,0.4271
OB68,Barik,0.05,0.4448
OB68,Barik,0.1,0.4611
OB68,Barik,0.2,0.4752
OB68,Barik,0.3,0.4864
OB68,Barik,0.4,0.4972
OB68,Barik,0.5,0.5091
OB68,Barik,0.6,0.5203
OB68,Barik,0.7,0.5331
OB68,Barik,0.8,0.5492
OB68,Barik,0.9,0.5658
OB68,Barik,0.95,0.5849
OB68,Cassie,0.0,0.4170
OB68,Cassie,0.05,0.4370
OB68,Cassie,0.1,0.4528
OB68,Cassie,0.2,0.4674
OB68,Cassie,0.3,0.4797
OB68,Cassie,0.4,0.4909
OB68,Cassie,0.5,0.5026
OB68,Cassie,0.6,0.5155
OB68,Cassie,0.7,0.5293
OB68,Cassie,0.8,0.5462
OB68,Cassie,0.9,0.5666
OB68,Cassie,0.95,0.5937
OB68,Grohk,0.0,0.4405
OB68,Grohk,0.05,0.4591
OB68,Grohk,0.1,0.4730
OB68,Grohk,0.2,0.4884
OB68,Grohk,0.3,0.5028
OB68,Grohk,0.4,0.5163
OB68,Grohk,0.5,0.5294
OB68,Grohk,0.6,0.5411
OB68,Grohk,0.7,0.5554
OB68,Grohk,0.8,0.5719
OB68,Grohk,0.9,0.5853
OB68,Grohk,0.95,0.5998
OB68,Evie,0.0,0.4133
OB68,Evie,0.05,0.4351
OB68,Evie,0.1,0.4543
OB68,Evie,0.2,0.4709
OB68,Evie,0.3,0.4853
OB68,Evie,0.4,0.4976
OB68,Evie,0.5,0.5097
OB68,Evie,0.6,0.5227
OB68,Evie,0.7,0.5369
OB68,Evie,0.8,0.5538
OB68,Evie,0.9,0.5720
OB68,Evie,0.95,0.5951
OB68,Buck,0.0,0.4234
OB68,Buck,0.05,0.4440
OB68,Buck,0.1,0.4585
OB68,Buck,0.2,0.4732
OB68,Buck,0.3,0.4869
OB68,Buck,0.4,0.4999
OB68,Buck,0.5,0.5113
OB68,Buck,0.6,0.5242
OB68,Buck,0.7,0.5401
OB68,Buck,0.8,0.5614
OB68,Buck,0.9,0.5783
OB68,Buck,0.95,0.6014
OB68,Ruckus,0.0,0.4167
OB68,Ruckus,0.05,0.4340
OB68,Ruckus,0.1,0.4491
OB68,Ruckus,0.2,0.4635
OB68,Ruckus,0.3,0.4756
OB68,Ruckus,0.4,0.4867
OB68,Ruckus,0.5,0.4979
OB68,Ruckus,0.6,0.5095
OB68,Ruckus,0.7,0.5229
OB68,Ruckus,0.8,0.5394
OB68,Ruckus,0.9,0.5574
OB68,Ruckus,0.95,0.5794
OB68,Androxus,0.0,0.4009
OB68,Androxus,0.05,0.4220
OB68,Androxus,0.1,0.4378
OB68,Androxus,0.2,0.4540
OB68,Androxus,0.3,0.4666
OB68,Androxus,0.4,0.4780
OB68,Androxus,0.5,0.4901
OB68,Androxus,0.6,0.5024
OB68,Androxus,0.7,0.5179
OB68,Androxus,0.8,0.5355
OB68,Androxus,0.9,0.5570
OB68,Androxus,0.95,0.5867
OB68,Kinessa,0.0,0.3912
OB68,Kinessa,0.05,0.4114
OB68,Kinessa,0.1,0.4311
OB68,Kinessa,0.2,0.4489
OB68,Kinessa,0.3,0.4619
OB68,Kinessa,0.4,0.4748
OB68,Kinessa,0.5,0.4876
OB68,Kinessa,0.6,0.5018
OB68,Kinessa,0.7,0.5181
OB68,Kinessa,0.8,0.5423
OB68,Kinessa,0.9,0.5725
OB68,Kinessa,0.95,0.6032
OB68,Grover,0.0,0.4096
OB68,Grover,0.05,0.4297
OB68,Grover,0.1,0.4464
OB68,Grover,0.2,0.4636
OB68,Grover,0.3,0.4746
OB68,Grover,0.4,0.4864
OB68,Grover,0.5,0.4959
OB68,Grover,0.6,0.5047
OB68,Grover,0.7,0.5181
OB68,Grover,0.8,0.5346
OB68,Grover,0.9,0.5507
OB68,Grover,0.95,0.5683
OB68,Ying,0.0,0.4259
OB68,Ying,0.05,0.4466
OB68,Ying,0.1,0.4628
OB68,Ying,0.2,0.4781
OB68,Ying,0.3,0.4904
OB68,Ying,0.4,0.5023
OB68,Ying,0.5,0.5139
OB68,Ying,0.6,0.5259
OB68,Ying,0.7,0.5395
OB68,Ying,0.8,0.5557
OB68,Ying,0.9,0.5728
OB68,Ying,0.95,0.5909
OB68,Drogoz,0.0,0.4206
OB68,Drogoz,0.05,0.4417
OB68,Drogoz,0.1,0.4587
OB68,Drogoz,0.2,0.4757
OB68,Drogoz,0.3,0.4893
OB68,Drogoz,0.4,0.5023
OB68,Drogoz,0.5,0.5157
OB68,Drogoz,0.6,0.5291
OB68,Drogoz,0.7,0.5434
OB68,Drogoz,0.8,0.5594
OB68,Drogoz,0.9,0.5755
OB68,Drogoz,0.95,0.5918
OB68,Bomb King,0.0,0.4335
OB68,Bomb King,0.05,0.4555
OB68,Bomb King,0.1,0.4730
OB68,Bomb King,0.2,0.4883
OB68,Bomb King,0.3,0.5019
OB68,Bomb King,0.4,0.5149
OB68,Bomb King,0.5,0.5274
OB68,Bomb King,0.6,0.5390
OB68,Bomb King,0.7,0.5515
OB68,Bomb King,0.8,0.5679
OB68,Bomb King,0.9,0.5857
OB68,Bomb King,0.95,0.6074
OB68,Viktor,0.0,0.4074
OB68,Viktor,0.05,0.4244
OB68,Viktor,0.1,0.4382
OB68,Viktor,0.2,0.4514
OB68,Viktor,0.3,0.4624
OB68,Viktor,0.4,0.4730
OB68,Viktor,0.5,0.4832
OB68,Viktor,0.6,0.4940
OB68,Viktor,0.7,0.5076
OB68,Viktor,0.8,0.5257
OB68,Viktor,0.9,0.5426
OB68,Viktor,0.95,0.5632
OB68,Makoa,0.0,0.4201
OB68,Makoa,0.05,0.4383
OB68,Makoa,0.1,0.4519
OB68,Makoa,0.2,0.4653
OB68,Makoa,0.3,0.4766
OB68,Makoa,0.4,0.4871
OB68,Makoa,0.5,0.4975
OB68,Makoa,0.6,0.5086
OB68,Makoa,0.7,0.5214
OB68,Makoa,0.8,0.5369
OB68,Makoa,0.9,0.5534
OB68,Makoa,0.95,0.5738
OB68,Mal'Damba,0.0,0.4148
OB68,Mal'Damba,0.05,0.4325
OB68,Mal'Damba,0.1,0.4470
OB68,Mal'Damba,0.2,0.4604
OB68,Mal'Damba,0.3,0.4716
OB68,Mal'Damba,0.4,0.4819
OB68,Mal'Damba,0.5,0.4927
OB68,Mal'Damba,0.6,0.5038
OB68,Mal'Damba,0.7,0.5159
OB68,Mal'Damba,0.8,0.5317
OB68,Mal'Damba,0.9,0.5487
OB68,Mal'Damba,0.95,0.5691
OB68,Sha Lin,0.0,0.4120
OB68,Sha Lin,0.05,0.4324
OB68,Sha Lin,0.1,0.4490
OB68,Sha Lin,0.2,0.4640
OB68,Sha Lin,0.3,0.4768
OB68,Sha Lin,0.4,0.4889
OB68,Sha Lin,0.5,0.5014
OB68,Sha Lin,0.6,0.5139
OB68,Sha Lin,0.7,0.5286
OB68,Sha Lin,0.8,0.5466
OB68,Sha Lin,0.9,0.5646
OB68,Sha Lin,0.95,0.5887
OB68,Tyra,0.0,0.4256
OB68,Tyra,0.05,0.4444
OB68,Tyra,0.1,0.4596
OB68,Tyra,0.2,0.4737
OB68,Tyra,0.3,0.4851
OB68,Tyra,0.4,0.4953
OB68,Tyra,0.5,0.5048
OB68,Tyra,0.6,0.5153
OB68,Tyra,0.7,0.5267
OB68,Tyra,0.8,0.5410
OB68,Tyra,0.9,0.5562
OB68,Tyra,0.95,0.5759
OB68,Torvald,0.0,0.4274
OB68,Torvald,0.05,0.4478
OB68,Torvald,0.1,0.4641
OB68,Torvald,0.2,0.4796
OB68,Torvald,0.3,0.4927
OB68,Torvald,0.4,0.5055
OB68,Torvald,0.5,0.5177
OB68,Torvald,0.6,0.5297
OB68,Torvald,0.7,0.5427
OB68,Torvald,0.8,0.5575
OB68,Torvald,0.9,0.5732
OB68,Torvald,0.95,0.5881
OB68,Maeve,0.0,0.4144
OB68,Maeve,0.05,0.4336
OB68,Maeve,0.1,0.4498
OB68,Maeve,0.2,0.4660
OB68,Maeve,0.3,0.4794
OB68,Maeve,0.4,0.4923
OB68,Maeve,0.5,0.5040
OB68,Maeve,0.6,0.5167
OB68,Maeve,0.7,0.5318
OB68,Maeve,0.8,0.5499
OB68,Maeve,0.9,0.5678
OB68,Maeve,0.95,0.5889
OB68,Inara,0.0,0.4330
OB68,Inara,0.05,0.4534
OB68,Inara,0.1,0.4688
OB68,Inara,0.2,0.4828
OB68,Inara,0.3,0.4937
OB68,Inara,0.4,0.5036
OB68,Inara,0.5,0.5134
OB68,Inara,0.6,0.5241
OB68,Inara,0.7,0.5354
OB68,Inara,0.8,0.5481
OB68,Inara,0.9,0.5620
OB68,Inara,0.95,0.5777
OB68,Lex,0.0,0.4230
OB68,Lex,0.05,0.4415
OB68,Lex,0.1,0.4569
OB68,Lex,0.2,0.4712
OB68,Lex,0.3,0.4829
OB68,Lex,0.4,0.4937
OB68,Lex,0.5,0.5050
OB68,Lex,0.6,0.5174
OB68,Lex,0.7,0.5310
OB68,Lex,0.8,0.5471
OB68,Lex,0.9,0.5636
OB68,Lex,0.95,0.5816
OB68,Seris,0.0,0.4230
OB68,Seris,0.05,0.4417
OB68,Seris,0.1,0.4563
OB68,Seris,0.2,0.4690
OB68,Seris,0.3,0.4798
OB68,Seris,0.4,0.4901
OB68,Seris,0.5,0.5000
OB68,Seris,0.6,0.5101
OB68,Seris,0.7,0.5211
OB68,Seris,0.8,0.5351
OB68,Seris,0.9,0.5505
OB68,Seris,0.95,0.5669
OB68,Willo,0.0,0.4251
OB68,Willo,0.05,0.4442
OB68,Willo,0.1,0.4583
OB68,Willo,0.2,0.4729
OB68,Willo,0.3,0.4847
OB68,Willo,0.4,0.4970
OB68,Willo,0.5,0.5075
OB68,Willo,0.6,0.5193
OB68,Willo,0.7,0.5334
OB68,Willo,0.8,0.5518
OB68,Willo,0.9,0.5673
OB68,Willo,0.95,0.5861
OB68,Ash,0.0,0.4144
OB68,Ash,0.05,0.4306
OB68,Ash,0.1,0.4437
OB68,Ash,0.2,0.4571
OB68,Ash,0.3,0.4676
OB68,Ash,0.4,0.4766
OB68,Ash,0.5,0.4857
OB68,Ash,0.6,0.4951
OB68,Ash,0.7,0.5059
OB68,Ash,0.8,0.5201
OB68,Ash,0.9,0.5357
OB68,Ash,0.95,0.5554
OB68,Lian,0.0,0.4142
OB68,Lian,0.05,0.4316
OB68,Lian,0.1,0.4454
OB68,Lian,0.2,0.4591
OB68,Lian,0.3,0.4706
OB68,Lian,0.4,0.4809
OB68,Lian,0.5,0.4917
OB68,Lian,0.6,0.5036
OB68,Lian,0.7,0.5165
OB68,Lian,0.8,0.5350
OB68,Lian,0.9,0.5561
OB68,Lian,0.95,0.5846
OB68,Zhin,0.0,0.4323
OB68,Zhin,0.05,0.4520
OB68,Zhin,0.1,0.4678
OB68,Zhin,0.2,0.4829
OB68,Zhin,0.3,0.4957
OB68,Zhin,0.4,0.5072
OB68,Zhin,0.5,0.5186
OB68,Zhin,0.6,0.5298
OB68,Zhin,0.7,0.5424
OB68,Zhin,0.8,0.5573
OB68,Zhin,0.9,0.5717
OB68,Zhin,0.95,0.5890
OB68,Jenos,0.0,0.4197
OB68,Jenos,0.05,0.4376
OB68,Jenos,0.1,0.4524
OB68,Jenos,0.2,0.4665
OB68,Jenos,0.3,0.4778
OB68,Jenos,0.4,0.4883
OB68,Jenos,0.5,0.4991
OB68,Jenos,0.6,0.5105
OB68,Jenos,0.7,0.5234
OB68,Jenos,0.8,0.5394
OB68,Jenos,0.9,0.5573
OB68,Jenos,0.95,0.5785
OB68,Strix,0.0,0.4024
OB68,Strix,0.05,0.4209
OB68,Strix,0.1,0.4367
OB68,Strix,0.2,0.4524
OB68,Strix,0.3,0.4639
OB68,Strix,0.4,0.4756
OB68,Strix,0.5,0.4869
OB68,Strix,0.6,0.4995
OB68,Strix,0.7,0.5141
OB68,Strix,0.8,0.5338
OB68,Strix,0.9,0.5540
OB68,Strix,0.95,0.5783
OB68,Talus,0.0,0.4211
OB68,Talus,0.05,0.4391
OB68,Talus,0.1,0.4535
OB68,Talus,0.2,0.4677
OB68,Talus,0.3,0.4800
OB68,Talus,0.4,0.4921
OB68,Talus,0.5,0.5039
OB68,Talus,0.6,0.5154
OB68,Talus,0.7,0.5297
OB68,Talus,0.8,0.5480
OB68,Talus,0.9,0.5673
OB68,Talus,0.95,0.5836
OB68,Terminus,0.0,0.4467
OB68,Terminus,0.05,0.4656
OB68,Terminus,0.1,0.4800
OB68,Terminus,0.2,0.4932
OB68,Terminus,0.3,0.5044
OB68,Terminus,0.4,0.5151
OB68,Terminus,0.5,0.5262
OB68,Terminus,0.6,0.5383
OB68,Terminus,0.7,0.5516
OB68,Terminus,0.8,0.5650
OB68,Terminus,0.9,0.5779
OB68,Terminus,0.95,0.5912
OB68,Vivian,0.0,0.4144
OB68,Vivian,0.05,0.4299
OB68,Vivian,0.1,0.4450
OB68,Vivian,0.2,0.4592
OB68,Vivian,0.3,0.4706
OB68,Vivian,0.4,0.4805
OB68,Vivian,0.5,0.4909
OB68,Vivian,0.6,0.5023
OB68,Vivian,0.7,0.5150
OB68,Vivian,0.8,0.5318
OB68,Vivian,0.9,0.5488
OB68,Vivian,0.95,0.5683
OB68,Moji,0.0,0.4273
OB68,Moji,0.05,0.4475
OB68,Moji,0.1,0.4644
OB68,Moji,0.2,0.4786
OB68,Moji,0.3,0.4917
OB68,Moji,0.4,0.5052
OB68,Moji,0.5,0.5171
OB68,Moji,0.6,0.5302
OB68,Moji,0.7,0.5467
OB68,Moji,0.8,0.5658
OB68,Moji,0.9,0.5828
OB68,Moji,0.95,0.5994
OB69,Pip,0.0,0.4357
OB69,Pip,0.05,0.4545
OB69,Pip,0.1,0.4691
OB69,Pip,0.2,0.4823
OB69,Pip,0.3,0.4942
OB69,Pip,0.4,0.5046
OB69,Pip,0.5,0.5152
OB69,Pip,0.6,0.5274
OB69,Pip,0.7,0.5431
OB69,Pip,0.8,0.5585
OB69,Pip,0.9,0.5743
OB69,Pip,0.95,0.5908
OB69,Skye,0.0,0.4105
OB69,Skye,0.05,0.4292
OB69,Skye,0.1,0.4435
OB69,Skye,0.2,0.4564
OB69,Skye,0.3,0.4672
OB69,Skye,0.4,0.4768
OB69,Skye,0.5,0.4870
OB69,Skye,0.6,0.4980
OB69,Skye,0.7,0.5096
OB69,Skye,0.8,0.5245
OB69,Skye,0.9,0.5425
OB69,Skye,0.95,0.5623
OB69,Fernando,0.0,0.4342
OB69,Fernando,0.05,0.4515
OB69,Fernando,0.1,0.4660
OB69,Fernando,0.2,0.4804
OB69,Fernando,0.3,0.4922
OB69,Fernando,0.4,0.5025
OB69,Fernando,0.5,0.5121
OB69,Fernando,0.6,0.5222
OB69,Fernando,0.7,0.5331
OB69,Fernando,0.8,0.5467
OB69,Fernando,0.9,0.5609
OB69,Fernando,0.95,0.5780
OB69,Barik,0.0,0.4315
OB69,Barik,0.05,0.4476
OB69,Barik,0.1,0.4624
OB69,Barik,0.2,0.4752
OB69,Barik,0.3,0.4862
OB69,Barik,0.4,0.4961
OB69,Barik,0.5,0.5059
OB69,Barik,0.6,0.5168
OB69,Barik,0.7,0.5294
